,artist_name,artist_id,track_name,track_id,popularity,artist_popularity,genres,followers
313,El Alfa,2oQX8QiMXOyuqbcZEFsZfm,PLEBADA,7uSLF2yhpjLlYBLtyPX3Lb,80,75,"['dembow', 'rap dominicano', 'reggaeton', 'trap latino', 'urbano latino']",3152099
314,ROSALÍA,7ltDVBr6mKbRvohxheJ9h1,BESO,609E1JCInJncactoMmkDon,88,78,"['latin viral pop', 'pop', 'r&b en espanol']",7984191
315,Junior H,7Gi6gjaWy3DxyilpF1a8Is,ROCKSTAR,6YOfGIE6iFxC7G8OlGGvzW,85,88,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']",11256061
316,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,Man Made A Bar (feat. Eric Church),73zawW1ttszLRgT9By826D,76,85,['contemporary country'],7537077
317,Lay Bankz,4OVbrPbhvK46A1uXTU1u5F,Ick,7nn4MXs89QymmNzRreTywe,78,60,['jersey club'],71825
318,Beach Weather,7I3bkknknQkIiatWiupQgD,"Sex, Drugs, Etc.",7MlDNspYwfqnHxORufupwq,84,67,['pov: indie'],477411
319,Eladio Carrion,5XJDexmWFLWOkjOEjOVX3e,Coco Chanel,0PB0O24JqAuNdOAFVJljMS,86,81,"['trap boricua', 'trap latino', 'trap triste', 'urbano latino']",5348477
320,Drake,3TVXtAsR1Inumwj472S9r4,IDGAF (feat. Yeat),6G4q8Qb7CQP5gVtzQNK0zT,80,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",81476124
321,Yeat,3qiHUAX7zY4Qnjx8TNUzVx,Already Rich,61eJ7HqXGyHfmHIqJApX7v,80,81,"['pluggnb', 'rage rap']",3439622
322,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,TIL FURTHER NOTICE (feat. James Blake & 21 Savage),76gcXhY3Zv6wW0BTe9nHJo,81,90,"['hip hop', 'rap', 'slap house']",24940449
323,Peso Pluma,12GqGscKJx3aE4t07u7eVZ,LA PEOPLE,1RzjXhgnzqb3dMa5852itx,84,90,"['corridos tumbados', 'sad sierreno']",8745657
324,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Last Time I Saw You,79DPYZ6x8FfzgSgPoPhpC3,80,84,"['hip pop', 'pop', 'queens hip hop', 'rap']",29916959
325,Laufey,7gW0r5CkdEUMm42w9XpyZO,From The Start,43iIQbw5hx986dUEZbr3eN,80,77,['gen z singer-songwriter'],2052338
326,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,Agora Hills,5PyDJG7SQRgWXefgexqIge,82,87,"['dance pop', 'pop']",27104305
327,Junior H,7Gi6gjaWy3DxyilpF1a8Is,El Tsurito,1piak4R3yW4otWWyaSqyCH,84,88,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']",11256061
328,Eslabon Armado,0XeEobZplHxzM9QzFQWLiR,Así Lo Quiso Dios,6X5WZbJzXtk6aO03HlxuZ9,81,77,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",4913584
329,Odetari,7ITMCzIU9uII8gwRg8JAhc,YOU'RE TOO SLOW,5EloqweGioDEbqiGXTYWgE,81,79,"['sigilkore', 'sped up']",1571331
330,NewJeans,6HvZYsbFfjnjFrWF950C9d,New Jeans,6rdkCkjk6D12xRpdMXy0I2,84,81,"['k-pop', 'k-pop girl group']",5963404
331,Sam Barber,08GfvCW09pv2QP4y9sle2a,Straight and Narrow,3fonAuTvuI5KMcmnueLAPq,78,65,['modern country pop'],202958
332,HEARTSTEEL,4lY2DXvRv9RPeFcUtn6PUh,PARANOIA,29WxJqIfDRMo9isV07kbJP,86,63,[],94533
333,Kanii,1S82w4yw9TYIHZ889mPPaW,sins (let me in),6EQLN1Fl8oy46k4FMwhxug,78,68,"['bedroom r&b', 'sped up']",302014
334,KAROL G,790FomKkXshlbRYZFtlgla,PROVENZA,3HqcNJdZ2seoGxhn0wVNDK,85,88,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",41224849
335,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,"Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)",39MK3d3fonIP8Mz9oHCTBB,81,85,['rap'],5971219
336,Bailey Zimmerman,3win9vGIxFfBRag9S63wwf,Where It Ends,0wXThIDxO3YRJCpPgnmbkw,76,72,"['contemporary country', 'modern country pop']",731170
337,KAROL G,790FomKkXshlbRYZFtlgla,OKI DOKI,601dhwn8qc31FrSlMu5wEf,84,88,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",41224849
338,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,"One Of The Girls (with JENNIE, Lily Rose Depp)",7CyPwkp0oE8Ro9Dd5CUDjW,90,92,"['canadian contemporary r&b', 'canadian pop', 'pop']",73996091
339,Sexyy Red,3DbwFQlvLxRSi2uX8mf81A,Looking For The Hoes (Ain’t My Fault),4LadsagnXZM7SEOpHjHIHA,76,72,['trap queen'],303113
340,Alex Favela,5TcnuUD5MHBfd1cO4kweWD,ELOVRGA,2TJKY0WSFufZOzbRNgl6zE,91,68,['corrido'],47417
341,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Long Live (Taylor's Version),4hqJ4bSlYJOXb6Z4SRmzxs,82,100,['pop'],91476272
342,Rod Wave,45TgXXqMDdF8BkjA83OM7z,HG4,59ksHIFa69pi0az2bKdu6s,75,78,['florida rap'],5787712
343,A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),3ZaEs1O8BG581qYPHpQ8d6,81,79,"['east coast hip hop', 'hip hop', 'rap', 'trap']",13001468
344,Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,Call Your Mom (with Lizzy McAlpine),3fKpSA5w8iqLe9sNdIDESW,77,81,['pov: indie'],1483988
345,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Better Than Revenge (Taylor's Version),0NwGC0v03ysCYINtg6ns58,81,100,['pop'],91476272
346,Don Toliver,4Gso3d4CscCijv0lmajZWs,Private Landing (feat. Justin Bieber & Future),52NGJPcLUzQq5w7uv4e5gf,79,79,"['pop rap', 'rap', 'trap']",3396502
347,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,Paint The Town Red,7DlZH8EiVDgQXNoj3dnyZC,83,87,"['dance pop', 'pop']",27104305
348,$uicideboy$,1VPmR4DJC1PlOtd0IADAO0,"A Little Trauma Can Be Illuminating, And I'm Shining Like The Sun",4sX6GorfHFAy9UdJM00c3v,77,83,"['cloud rap', 'dark trap', 'new orleans rap', 'underground hip hop']",6237177
349,Drake,3TVXtAsR1Inumwj472S9r4,Virginia Beach,6prWQW8NVawRNIeULPimTz,79,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",81476124
350,Código FN,4A4qYy2jK9DDN1OHV0nLkH,Mood Malandro,0zhymr6RqNuvp0RMIvdpdA,87,68,"['corrido', 'corridos tumbados', 'musica mexicana', 'norteno', 'sad sierreno']",870355
351,Drake,3TVXtAsR1Inumwj472S9r4,First Person Shooter (feat. J. Cole),759fzpnRkH3yjHsqBsXwKK,79,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",81476124
352,Bibi Babydoll,6R26kGib2ubbZJMh7kKVGV,Automotivo Bibi Fogosa,4kRLRWnn5u9wO2wOKAAdEN,89,68,[],124902
353,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,Jake's Piano - Long Island,2pUYbyOIOSfDfsnCR3KceZ,75,86,"['classic oklahoma country', 'modern country pop']",2496766
354,Ken Carson,3gBZUcNeVumkeeJ19CY2sX,Green Room,3MtB4aOzFkXJvAREmsy1Dj,77,77,['rage rap'],809613
355,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Snow On The Beach (feat. More Lana Del Rey),4zmKGsrXjLmljb5fTaBTot,82,100,['pop'],91476272
356,Drake,3TVXtAsR1Inumwj472S9r4,BBL Love - Interlude,1mjAD7IYvI5UGiB7WnppMf,78,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",81476124
357,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,hotline (edit),0WFryfbNKPXVtVQlz5dZ8H,85,86,"['art pop', 'pop']",88370218
358,Peso Pluma,12GqGscKJx3aE4t07u7eVZ,Bye,6n2P81rPk2RTzwnNNgFOdb,81,90,"['corridos tumbados', 'sad sierreno']",8745657
359,Quavo,0VRj0yCOv2FXJNP47XQnx5,Turn Yo Clic Up (feat. Future),7LTCmtMpf3JPfBE8gAl64z,77,76,"['atl hip hop', 'melodic rap', 'rap', 'trap']",7004209
360,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)",5rurggqwwudn9clMdcchxT,82,85,['rap'],5971219
361,beabadoobee,35l9BRT7MXmM8bv2WDQiyB,Glue Song,3iBgrkexCzVuPy4O9vx7Mf,81,74,"['bedroom pop', 'bubblegrunge', 'indie pop', 'pov: indie']",2679814
362,Becky G,4obzFoKoKRHIphyHzJ35G3,CHANEL,5RcxRGvmYai7kpFSfxe5GY,81,76,"['latin pop', 'latin viral pop', 'rap latina', 'reggaeton', 'trap latino', 'urbano latino']",14061981
363,Clara La San,3u65Tx20y4WqxO7W7khEhj,In This Darkness,6qrcJkIpuWpxH0ruS8WVAy,79,59,[],115952
364,Toosii,6BH1xcDkwbbyrLMUKECsW1,Favorite Song,1SRw5p2lVAi7RGlHEmZg66,77,65,['north carolina hip hop'],1436482
365,Junior H,7Gi6gjaWy3DxyilpF1a8Is,$AD BOYZ II,68cUJFq7aAbgeurngTmngL,83,88,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']",11256061
366,Yeat,3qiHUAX7zY4Qnjx8TNUzVx,My wrist (with Young Thug),2beD5W9IkefQ04IO39XF7w,79,81,"['pluggnb', 'rage rap']",3439622
367,Conjunto Rienda Real,5N3AyFVEE8vJa7AZEl7nD3,Sobran Motivos,1uTHr7ij3eiDdUXvQfA5au,79,60,['sad sierreno'],98459
368,Ken Carson,3gBZUcNeVumkeeJ19CY2sX,Succubus,2pcv4nUQqaZnJk1kYvCfXV,77,77,['rage rap'],809613
369,Megan Moroney,5Ppie0uPnbnvGBYRwYmlt0,I'm Not Pretty,2ePiBvKtQOCBHq9uOlwiiU,75,65,['modern country pop'],173414
370,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,"Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)",6Ec5LeRzkisa5KJtwLfOoW,82,85,['rap'],5971219
371,Rod Wave,45TgXXqMDdF8BkjA83OM7z,Boyz Don't Cry,2z2gqgwu1GCurpZJYzcytE,75,78,['florida rap'],5787712
372,BigXthaPlug,6qxpnaukVayrQn6ViNvu9I,Mmhmm,1nQaTUDJ7Rc4yOvZmg9Ozr,75,68,['southern hip hop'],237718
373,NewJeans,6HvZYsbFfjnjFrWF950C9d,Cool With You,02wk5BttM0QL38ERjLPQJB,83,81,"['k-pop', 'k-pop girl group']",5963404
374,ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,Bite Me,7mpdNiaQvygj2rHoxkzMfa,86,75,"['anime', 'k-pop boy group']",6880672
375,Laufey,7gW0r5CkdEUMm42w9XpyZO,Promise,08PdFBcXzpkn1cWNgmKqhn,79,77,['gen z singer-songwriter'],2052338
376,Rod Wave,45TgXXqMDdF8BkjA83OM7z,Fight The Feeling,4aA7Lrm6rLGHx5kRMVb7NU,75,78,['florida rap'],5787712
377,Peso Pluma,12GqGscKJx3aE4t07u7eVZ,PRC,0cNSq9T5l8gZnpY14rsTR2,81,90,"['corridos tumbados', 'sad sierreno']",8745657
378,Young Nudy,5yPzzu25VzEk8qrGTLIrE1,Peaches & Eggplants (feat. 21 Savage),2KcQ0PbPj0O3P48B9YX7iN,76,70,"['pluggnb', 'rap', 'trap']",1341333
379,Rod Wave,45TgXXqMDdF8BkjA83OM7z,Long Journey,1xnAVO60FwWTRa7LJPoNKG,75,78,['florida rap'],5787712
380,Dominic Fike,6USv9qhCn6zfxlBQIYJ9qs,Mama's Boy,65leXqfkdViSssEVN23uYL,81,74,"['alternative pop rock', 'pov: indie']",1383319
381,HARDY,5QNm7E7RU2m64l6Gliu8Oy,red (feat. Morgan Wallen),2D3JfPyY2LkzXgNOb7qziR,75,71,"['contemporary country', 'modern country pop']",554303
382,Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,Used To Be Young,0Nfh4u0J4bajcyp5pzaWCx,82,82,['pop'],22524507
383,Jung Kook,6HaGTQPmzraVmaVxvz6EUc,3D (feat. Jack Harlow),01qFKNWq73UfEslI0GvumE,89,88,['k-pop'],10924148
384,Tyler Hubbard,3BEV5FcxOtkQJ7lLRKMh3V,Dancin’ In The Country,2KtGiBi5CrX2ERPD2PAS34,76,62,"['contemporary country', 'modern country pop']",102346
385,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Sparks Fly (Taylor’s Version),3MytWN8L7shNYzGl4tAKRp,81,100,['pop'],91476272
386,Ovy On The Drums,3m5qlPf2OkihLz3dRYnkPA,GANGSTER (PQFNEDG),3Yw6KJjm8ycybvl6UdW9dq,81,71,"['colombian pop', 'reggaeton colombiano', 'urbano latino']",257376
387,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,Tradesman,6Otmq7JokHh38wKSqUimcS,75,86,"['classic oklahoma country', 'modern country pop']",2496766
388,Corey Kent,3sUpZrkehiGBaMzs2h9Mmc,Wild as Her,3kXH9BQq0TyNliiP1MIE6N,75,62,"['modern country pop', 'texas country']",106419
389,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,Self Love (Spider-Man: Across the Spider-Verse) (Metro Boomin & Coi Leray),0AAMnNeIc6CdnfNU85GwCH,80,85,['rap'],5971219
390,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,Sunrise,0JtgoDDf0ggWaoXCGhcOoT,75,85,['contemporary country'],7537077
391,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,SKITZO (feat. Young Thug),0bkV1iQHSxBaksUqgEkcbc,80,90,"['hip hop', 'rap', 'slap house']",24940449
392,Ken Carson,3gBZUcNeVumkeeJ19CY2sX,Me N My Kup,0hhNTyH6RJJGItHeSMCof3,76,77,['rage rap'],809613
393,Sky Rompiendo,51XrH5fQP2oIQynuKxSWcW,El Cielo,4PA1wK0leCjmRZlP5dQ8Lv,88,68,['urbano latino'],88325
394,Kali Uchis,1U1el3k54VvEUzo3ybLPlM,Muñekita (with El Alfa & JT),4PzxlHzDM3bDafkHjg1XCX,81,82,['colombian pop'],5569617
395,Yeat,3qiHUAX7zY4Qnjx8TNUzVx,Nun id change,00zk0uua6s2ifh0Nc3ppfW,81,81,"['pluggnb', 'rage rap']",3439622
396,Yeat,3qiHUAX7zY4Qnjx8TNUzVx,bigger thën everything,11B7WTuoInwUvuP1BnnGWW,78,81,"['pluggnb', 'rage rap']",3439622
397,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,MODERN JAM (feat. Teezo Touchdown),3KCNiDi9Pza6ZD8FggNoaw,80,90,"['hip hop', 'rap', 'slap house']",24940449
398,Lijay,3Ph8hNhDsxyruCsu6QyNfJ,I love freaks,2OwdUZPORY0EAdRBF9hSZD,78,57,[],61087
399,Victoria Monét,63XBtGSEZINSyXylZxEUbv,On My Mama,7DswEZZthZ6piQpL25qGAM,76,68,['alternative r&b'],823017
400,Maluma,1r4hJ1h58CWwUQe3MxPuau,Según Quién,4bw8mcDUSRWfQo63ZTYRnU,89,83,"['latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",34449469
401,beabadoobee,35l9BRT7MXmM8bv2WDQiyB,the way things go,5sA3i6SGkILMiZW6Fhx4wv,78,74,"['bedroom pop', 'bubblegrunge', 'indie pop', 'pov: indie']",2679814
402,Marshmello,64KEffDW9EtZ1y2vBYgq8T,Fell In Love,1N8klHEbZ0bFOHnMVs8C9S,78,81,"['brostep', 'edm', 'pop', 'progressive electro house']",35052302
403,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,DOGTOOTH,6OfOzTitafSnsaunQLuNFw,77,82,"['hip hop', 'rap']",13017810
404,That Mexican OT,3BAgmPNIK5IJl7zMK1wvMA,Johnny Dang (with Paul Wall & DRODi),6XEt23sq6sRgER8sSZbCR5,74,69,['texas latin rap'],432576
405,KAROL G,790FomKkXshlbRYZFtlgla,X SI VOLVEMOS,4NoOME4Dhf4xgxbHDT7VGe,84,88,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",41224849
406,Riley Green,2QMsj4XJ7ne2hojxt6v5eb,Different 'Round Here,4l5w5qGInIhwfvpYmPIYdK,76,67,"['contemporary country', 'country road', 'modern country rock']",614254
407,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,"Pain, Sweet, Pain",4KaCwku7yZUrDRcOc9rMmQ,75,86,"['classic oklahoma country', 'modern country pop']",2496766
408,Ice Spice,3LZZPxNDGDFVSIPqf4JuEf,In Ha Mood,0yUaLqhsVsguBpoOPL4cO7,78,76,['bronx drill'],2285671
409,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,Everything I Love,03fs6oV5JAlbytRYf3371S,75,85,['contemporary country'],7537077
410,SNOW WIFE,7CV3dQkhJB2dEqb85ICD33,AMERICAN HORROR SHOW,38RLObegC9ggpKPRVQDc1g,79,59,[],77185
411,SZA,7tYKF4w9nC0nq9CsPZTHyP,Snooze (Acoustic) (feat. Justin Bieber),5YABYtKx9qa56vBjlXDbmw,81,87,"['pop', 'r&b', 'rap']",15553223
412,Fuerza Regida,0ys2OFYzWYB5hRDLCsBqxt,EXCESOS,6UtWwuheJr5LLDeVypPNx7,82,85,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",5566162
413,S3BZS,6zFMFB1JvNHkHvCSudF4id,MONTAGEM - PR FUNK,6njJR3OIp3oA0Kc4aC9Tzf,88,68,[],79891
414,Xavi,3Me35AWHCGqW4sZ7bWWJt1,Poco A Poco,4loIMejzvt11s97SGVEat8,85,70,['sad sierreno'],228867
415,Chris Stapleton,4YLtscXsxbVgi031ovDDdh,Think I'm In Love With You,65M92JpTbAdHmTQm4jGaDa,75,77,"['contemporary country', 'outlaw country']",6280135
416,Drake,3TVXtAsR1Inumwj472S9r4,On The Radar Freestyle,1L0OmJV0LnPDWuHCIGmBV6,80,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",81476124
417,Marshmello,64KEffDW9EtZ1y2vBYgq8T,El Merengue,51FvjPEGKq2zByeeEQ43V9,89,81,"['brostep', 'edm', 'pop', 'progressive electro house']",35052302
418,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,Oklahoman Son,4ueTr01dkL360w1knfh21C,74,86,"['classic oklahoma country', 'modern country pop']",2496766
419,Troye Sivan,3WGpXCj9YhhfX11TToZcXP,Rush,4ZnkygoWLzcGbQYCm3lkae,84,78,"['australian pop', 'pop', 'viral pop']",7993254
420,That Mexican OT,3BAgmPNIK5IJl7zMK1wvMA,Hit List (with BigXthaPlug & Big Yavo),6tiYQ631gOeBb2jCtaIs0R,74,69,['texas latin rap'],432576
421,Peso Pluma,12GqGscKJx3aE4t07u7eVZ,CARNAL,2bXJMQZSJND3UYq5mjV4cB,83,90,"['corridos tumbados', 'sad sierreno']",8745657
422,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,Fear and Friday's (Poem),44IXD2J5yyr7PpOZzz2cmQ,74,86,"['classic oklahoma country', 'modern country pop']",2496766
423,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Dear John (Taylor's Version),1zU8j1x3yi9xalMF96pzKp,80,100,['pop'],91476272
424,Britney Manson,7GtPtPbDC5CLNzSNxVpqaf,FΛSHION,4YQgOgIElFtEvwJQ9ArWL7,83,62,[],92318
425,TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Chasing That Feeling,0ZPjVmof45INEERgYfadtv,84,77,"['k-pop', 'k-pop boy group']",8947997
426,JVKE,164Uj4eKjl6zTBKfJLFKKK,this is what autumn feels like,2YOGCTiPJWMhZRdeadFj8G,79,75,"['modern indie pop', 'pov: indie', 'singer-songwriter pop']",3342652
427,Offset,4DdkRBBYG6Yk9Ka8tdJ9BW,BROAD DAY (feat. Future),6Qc90FMwNUjJ2M893RdYUg,77,79,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",3184634
428,Isabel LaRosa,5arKwJZEvT5uKq4o0JfqR4,older,75c2zaSdDBSX0A8Jyvm4fO,84,71,"['dark r&b', 'hyperpop', 'sped up']",655955
429,Peso Pluma,12GqGscKJx3aE4t07u7eVZ,BYE,6f8wbdo8KU5ETWJA7lapgS,79,90,"['corridos tumbados', 'sad sierreno']",8745657
430,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,SIRENS,7LSpFCvRZZot2AlmkUzy9k,80,90,"['hip hop', 'rap', 'slap house']",24940449
431,Troye Sivan,3WGpXCj9YhhfX11TToZcXP,Got Me Started,31MNHKE86sEXzIglbGQ6mu,82,78,"['australian pop', 'pop', 'viral pop']",7993254
432,Rod Wave,45TgXXqMDdF8BkjA83OM7z,Come See Me,0wGVE3BxTW5KCjoLsNlVRB,73,78,['florida rap'],5787712
433,Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,Paul Revere,1dHtMSJ1Ozg2Ja6GX4McAO,75,81,['pov: indie'],1483988
434,Offset,4DdkRBBYG6Yk9Ka8tdJ9BW,JEALOUSY (feat. Cardi B),73S4fsK22WH929PLFNYgOj,76,79,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",3184634
435,Rod Wave,45TgXXqMDdF8BkjA83OM7z,Nostalgia,7ry34dFOuoK2c5GoYWWsl3,73,78,['florida rap'],5787712
436,Latto,3MdXrJWsbVzdn6fe5JYkSQ,Put It On Da Floor Again (feat. Cardi B),6c6WmIHcHlhccEwSFBhzNa,75,82,['trap queen'],1281401
437,Carin Leon,66ihevNkSYNzRAl44dx6jJ,Primera Cita,25OeKzcqakFPaJlXHPE5lm,87,84,"['corrido', 'musica mexicana', 'sad sierreno', 'sierreno']",8632339
438,KAROL G,790FomKkXshlbRYZFtlgla,MIENTRAS ME CURO DEL CORA,6otePxalBK8AVa20xhZYVQ,86,88,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",41224849
439,Ken Carson,3gBZUcNeVumkeeJ19CY2sX,Lose It,5ZY2fIqxuKDr5pdz0ucpRz,76,77,['rage rap'],809613
440,Kanii,1S82w4yw9TYIHZ889mPPaW,I Know - PR1SVX Edit,3vcLw8QA3yCOkrj9oLSZNs,79,68,"['bedroom r&b', 'sped up']",302014
441,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,I Remember Everything (feat. Kacey Musgraves),58pTPJPBjw1xL9OcLcQczU,75,86,"['classic oklahoma country', 'modern country pop']",2496766
442,Ken Carson,3gBZUcNeVumkeeJ19CY2sX,"Like This (feat. Lil Uzi Vert, Destroy Lonely)",1DypGkTryeH4cPFBVucxo4,76,77,['rage rap'],809613
443,Drake,3TVXtAsR1Inumwj472S9r4,Screw The World - Interlude,0ArVfVP8B5svkfj8clHNzB,76,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",81476124
444,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Red Ruby Da Sleeze,4ZYAU4A2YBtlNdqOUtc7T2,77,84,"['hip pop', 'pop', 'queens hip hop', 'rap']",29916959
445,Luke Combs,718COspgdWOnwOFpJHRZHS,Love You Anyway,2kYevr8cbIAH2ha8210Bnz,76,81,"['contemporary country', 'country']",9487592
446,Polo G,6AgTAQt8XS6jRWi4sX7w49,Barely Holdin' On,7kSBvPr9it26XjylB5LJkx,77,79,"['chicago rap', 'rap']",10315489
447,KAROL G,790FomKkXshlbRYZFtlgla,MI EX TENÍA RAZÓN,7mLPSkAJraASgNk6ywyTkp,84,88,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",41224849
448,Stray Kids,2dIgFjalVxs4ThymZ67YCE,S-Class,3gTQwwDNJ42CCLo3Sf4JDd,84,80,"['k-pop', 'k-pop boy group', 'pop']",13195370
449,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Mean (Taylor's Version),30Y4CV7A6YqtQtTTo7Ue4j,79,100,['pop'],91476272
450,Kelsea Ballerini,3RqBeV12Tt7A8xH3zBDDUF,Penthouse,5rCt377EMkCJ0D0sldd5t8,75,67,"['contemporary country', 'country']",1098907
451,Sleep Token,2n2RSaZqBuUUukhbLlpnE6,The Summoning,0S38Oso3I9vpDXcTb7kYt9,76,70,['prog metal'],751274
452,Yahritza Y Su Esencia,51ZSh80McCt7vbqHouzW0A,Frágil,4JdSXF2p71cr8uCY3UiJM0,85,68,['sad sierreno'],742486
453,boygenius,1hLiboQ98IQWhpKeP9vRFw,Not Strong Enough,09DR0sHnQUhHOiSNttc1mv,77,67,['indie pop'],564004
454,Lil Tecca,4Ga1P7PMIsmqEZqhYZQgDo,HVN ON EARTH (with Kodak Black),4CIyxiObT9G35HrSItAblR,76,78,"['melodic rap', 'pluggnb', 'rap']",6502431
455,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,56xHMIfQPoe0prrSi3BGhf,78,87,['pop'],29609037
456,Lil Durk,3hcs9uc56yIGFCSy9leWe7,All My Life (feat. J. Cole),6T7FXSuXykeGktMLGp8WgE,77,80,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']",6464360
457,Moneybagg Yo,3tJoFztHeIJkJWMrx0td2f,Ocean Spray,6dNOefmb6Lgl5vNtJsSajt,75,73,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",4103329
458,KAROL G,790FomKkXshlbRYZFtlgla,DISPO,4iGQ8o9Ih6J1OuDDGCXSCL,83,88,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",41224849
459,IVE,6RHTUrRF63xao58xh9FXYJ,Baddie,7uyeEbG6hyApgXuEypGcsZ,83,74,['k-pop girl group'],3066002
460,Hozier,2FXC3k01G6Gw61bmprjgqS,Eat Your Young,2SXx7Ofa79CeJfio98aJcG,73,79,"['irish singer-songwriter', 'modern rock', 'pov: indie']",6069608
461,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Cruel Summer - Live from TS | The Eras Tour,6ClYMObS7f3Nn4AiZHYQt3,79,100,['pop'],91476272
462,V,3JsHnjpbhX4SnySpvpa9DK,Slow Dancing (Piano Ver.),7pgbDdy7ax962o9d2xJceV,86,81,"['j-division', 'korean ost']",15942272
463,Rod Wave,45TgXXqMDdF8BkjA83OM7z,Crazy,4RMm3bonEDyYj5aJGkaJqX,73,78,['florida rap'],5787712
464,David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,Baby Don't Hurt Me,3BKD1PwArikchz2Zrlp1qi,88,84,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",26392594
465,NF,6fOMl44jA4Sp5b9PpYCkzz,HAPPY,3ZEno9fORwMA1HPecdLi0R,78,77,"['hip hop', 'pop rap']",9161303
466,Young Nudy,5yPzzu25VzEk8qrGTLIrE1,Peaches & Eggplants (feat. Latto & Sexyy Red),1BmI4EYdfzbg8DlV6pHYrY,74,70,"['pluggnb', 'rap', 'trap']",1341333
